location_id,date,product_category,units_sold,revenue
17,2025-12-01,Clothing Store,73,111885.61
17,2023-01-01,Grocery Store,214,13617.87
17,2023-02-01,Grocery Store,224,12105.49
17,2023-03-01,Grocery Store,209,13255.68
17,2023-04-01,Grocery Store,253,54506.65
17,2023-05-01,Grocery Store,231,66172.51
17,2023-06-01,Grocery Store,224,45111.94
17,2023-07-01,Grocery Store,234,28630.2
17,2023-08-01,Grocery Store,206,45472.67
17,2023-09-01,Grocery Store,192,42152.76
17,2023-10-01,Grocery Store,202,46701.86
17,2023-11-01,Grocery Store,170,13163.26
17,2023-12-01,Grocery Store,207,12156.38
17,2024-01-01,Grocery Store,202,48307.99
17,2024-02-01,Grocery Store,232,23694.6
17,2024-03-01,Grocery Store,253,37169.49
17,2024-04-01,Grocery Store,260,58205.91
17,2024-05-01,Grocery Store,305,51145.47
17,2024-06-01,Grocery Store,287,57661.49
17,2024-07-01,Grocery Store,206,14507.75
17,2024-08-01,Grocery Store,190,44432.17
17,2024-09-01,Grocery Store,177,34298.73
17,2024-10-01,Grocery Store,180,11888.8
17,2024-11-01,Grocery Store,182,27841.34
17,2024-12-01,Grocery Store,229,55188.83
17,2025-01-01,Grocery Store,209,46679.89
17,2025-02-01,Grocery Store,207,25103.9
17,2025-03-01,Grocery Store,239,44169.02
17,2025-04-01,Grocery Store,250,54306.26
17,2025-05-01,Grocery Store,214,27887.15
17,2025-06-01,Grocery Store,238,46580.73
17,2025-07-01,Grocery Store,268,63346.29
17,2025-08-01,Grocery Store,205,30619.51
17,2025-09-01,Grocery Store,227,50096.46
17,2025-10-01,Grocery Store,207,36998.53
17,2025-11-01,Grocery Store,228,64746.62
17,2025-12-01,Grocery Store,259,61805.38
17,2023-01-01,Café,131,25139.37
17,2023-02-01,Café,127,22628.16
17,2023-03-01,Café,144,24648.34
17,2023-04-01,Café,142,54179.71
17,2023-05-01,Café,150,34770.0
17,2023-06-01,Café,143,38183.18
17,2023-07-01,Café,134,39621.17
17,2023-08-01,Café,102,21637.67
17,2023-09-01,Café,115,21190.7
17,2023-10-01,Café,107,38439.96
17,2023-11-01,Café,124,37837.34
17,2023-12-01,Café,118,33798.24
17,2024-01-01,Café,140,42395.69
17,2024-02-01,Café,145,36952.88
17,2024-03-01,Café,149,31676.4
17,2024-04-01,Café,179,70884.81
17,2024-05-01,Café,120,46662.42
17,2024-06-01,Café,135,36485.48
17,2024-07-01,Café,126,20563.98
17,2024-08-01,Café,150,34637.35
17,2024-09-01,Café,149,24417.03
17,2024-10-01,Café,111,43329.72
17,2024-11-01,Café,126,38153.25
17,2024-12-01,Café,93,14496.43
17,2025-01-01,Café,127,32306.35
17,2025-02-01,Café,146,36521.73
17,2025-03-01,Café,149,27923.97
17,2025-04-01,Café,149,55281.61
17,2025-05-01,Café,161,45382.46
17,2025-06-01,Café,140,42858.13
17,2025-07-01,Café,122,30521.33
17,2025-08-01,Café,131,25502.63
17,2025-09-01,Café,148,24988.13
17,2025-10-01,Café,134,42421.23
17,2025-11-01,Café,109,29663.29
17,2025-12-01,Café,138,31424.19
18,2023-01-01,Electronics Store,25,83473.51
18,2023-02-01,Electronics Store,32,190412.52
18,2023-03-01,Electronics Store,27,62418.03
18,2023-04-01,Electronics Store,30,197864.1
18,2023-05-01,Electronics Store,29,289106.06
18,2023-06-01,Electronics Store,27,137714.33
18,2023-07-01,Electronics Store,24,129866.86
18,2023-08-01,Electronics Store,24,132583.04
18,2023-09-01,Electronics Store,25,156744.13
18,2023-10-01,Electronics Store,21,135752.23
18,2023-11-01,Electronics Store,24,51522.94
18,2023-12-01,Electronics Store,21,130688.85
18,2024-01-01,Electronics Store,29,200875.78
18,2024-02-01,Electronics Store,27,264224.32
18,2024-03-01,Electronics Store,28,69612.32
18,2024-04-01,Electronics Store,32,223829.89
18,2024-05-01,Electronics Store,28,276027.26
18,2024-06-01,Electronics Store,31,103765.17
18,2024-07-01,Electronics Store,28,267652.14
18,2024-08-01,Electronics Store,24,222469.01
18,2024-09-01,Electronics Store,25,188581.83
18,2024-10-01,Electronics Store,22,215479.9
18,2024-11-01,Electronics Store,23,150059.16
18,2024-12-01,Electronics Store,24,232129.36
18,2025-01-01,Electronics Store,28,186395.19
18,2025-02-01,Electronics Store,29,185353.77
18,2025-03-01,Electronics Store,29,128744.84
18,2025-04-01,Electronics Store,29,67827.97
18,2025-05-01,Electronics Store,35,189754.01
18,2025-06-01,Electronics Store,31,167648.2
18,2025-07-01,Electronics Store,28,263790.98
18,2025-08-01,Electronics Store,27,63130.1
18,2025-09-01,Electronics Store,23,192564.93
18,2025-10-01,Electronics Store,26,127222.23
18,2025-11-01,Electronics Store,25,130746.6
18,2025-12-01,Electronics Store,28,268923.28
18,2023-01-01,Clothing Store,60,114223.49
18,2023-02-01,Clothing Store,67,163327.15
18,2023-03-01,Clothing Store,71,50595.43
18,2023-04-01,Clothing Store,68,41415.07
18,2023-05-01,Clothing Store,71,145445.0
18,2023-06-01,Clothing Store,65,150675.32
18,2023-07-01,Clothing Store,68,93356.98
18,2023-08-01,Clothing Store,53,83999.26
18,2023-09-01,Clothing Store,57,91408.42
18,2023-10-01,Clothing Store,59,96152.2
18,2023-11-01,Clothing Store,54,71491.65
18,2023-12-01,Clothing Store,67,34073.76
18,2024-01-01,Clothing Store,64,125022.79
18,2024-02-01,Clothing Store,73,147747.58
18,2024-03-01,Clothing Store,78,60881.69
18,2024-04-01,Clothing Store,80,55849.03
18,2024-05-01,Clothing Store,70,131993.18
18,2024-06-01,Clothing Store,73,159387.0
18,2024-07-01,Clothing Store,68,97993.64
18,2024-08-01,Clothing Store,76,66446.04
18,2024-09-01,Clothing Store,60,98258.25
18,2024-10-01,Clothing Store,68,103109.39
18,2024-11-01,Clothing Store,63,135442.25
18,2024-12-01,Clothing Store,66,143924.38
18,2025-01-01,Clothing Store,66,155298.08
18,2025-02-01,Clothing Store,83,151902.86
18,2025-03-01,Clothing Store,86,197319.11
18,2025-04-01,Clothing Store,85,164235.63
18,2025-05-01,Clothing Store,84,46143.5
18,2025-06-01,Clothing Store,76,143432.5
18,2025-07-01,Clothing Store,73,138997.21
18,2025-08-01,Clothing Store,68,57089.66
18,2025-09-01,Clothing Store,63,68478.3
18,2025-10-01,Clothing Store,76,90722.27
18,2025-11-01,Clothing Store,61,117959.87
18,2025-12-01,Clothing Store,80,158184.42
18,2023-01-01,Grocery Store,196,44697.21
18,2023-02-01,Grocery Store,201,31222.33
18,2023-03-01,Grocery Store,203,54762.4
18,2023-04-01,Grocery Store,255,46697.82
18,2023-05-01,Grocery Store,211,28994.22
18,2023-06-01,Grocery Store,211,38846.66
18,2023-07-01,Grocery Store,245,69329.04
18,2023-08-01,Grocery Store,223,21550.6
18,2023-09-01,Grocery Store,168,45678.74
18,2023-10-01,Grocery Store,183,35292.07
18,2023-11-01,Grocery Store,180,23678.33
18,2023-12-01,Grocery Store,204,36204.52
18,2024-01-01,Grocery Store,252,37343.26
18,2024-02-01,Grocery Store,223,28344.48
18,2024-03-01,Grocery Store,204,32166.55
18,2024-04-01,Grocery Store,302,80621.05
18,2024-05-01,Grocery Store,241,33509.06
18,2024-06-01,Grocery Store,257,23403.94
18,2024-07-01,Grocery Store,222,12074.88
18,2024-08-01,Grocery Store,237,65135.86
18,2024-09-01,Grocery Store,222,51792.87
18,2024-10-01,Grocery Store,206,41578.85
18,2024-11-01,Grocery Store,177,19077.96
18,2024-12-01,Grocery Store,221,41366.76
18,2025-01-01,Grocery Store,219,46485.18
18,2025-02-01,Grocery Store,194,15595.5
18,2025-03-01,Grocery Store,261,70404.25
18,2025-04-01,Grocery Store,291,75395.87
18,2025-05-01,Grocery Store,273,31562.64
18,2025-06-01,Grocery Store,263,32283.47
18,2025-07-01,Grocery Store,248,65435.8
18,2025-08-01,Grocery Store,217,60374.61
18,2025-09-01,Grocery Store,216,55697.52
18,2025-10-01,Grocery Store,198,54120.41
18,2025-11-01,Grocery Store,235,69945.71
18,2025-12-01,Grocery Store,217,30439.37
18,2023-01-01,Café,135,35183.39
18,2023-02-01,Café,157,36653.3
18,2023-03-01,Café,134,49070.47
18,2023-04-01,Café,144,24974.1
18,2023-05-01,Café,170,32615.48
18,2023-06-01,Café,140,34155.94
18,2023-07-01,Café,145,23779.29
18,2023-08-01,Café,107,37352.25
18,2023-09-01,Café,122,40581.55
18,2023-10-01,Café,91,34758.41
18,2023-11-01,Café,103,37528.43
18,2023-12-01,Café,109,24035.65
18,2024-01-01,Café,120,27082.66
18,2024-02-01,Café,143,50048.11
18,2024-03-01,Café,142,52864.65
18,2024-04-01,Café,166,47847.04
18,2024-05-01,Café,158,39485.72
18,2024-06-01,Café,114,31770.87
18,2024-07-01,Café,132,33958.58
18,2024-08-01,Café,118,42788.36
18,2024-09-01,Café,119,32186.75
18,2024-10-01,Café,124,22730.03
18,2024-11-01,Café,127,24438.4
18,2024-12-01,Café,118,30149.15
18,2025-01-01,Café,106,40789.44
18,2025-02-01,Café,133,36296.14
18,2025-03-01,Café,181,67358.81
18,2025-04-01,Café,145,48818.66
18,2025-05-01,Café,156,35029.69
18,2025-06-01,Café,138,34773.77
18,2025-07-01,Café,134,24132.83
18,2025-08-01,Café,132,47781.5
18,2025-09-01,Café,120,32269.53
18,2025-10-01,Café,142,43056.34
18,2025-11-01,Café,137,28827.24
18,2025-12-01,Café,152,59737.86
19,2023-01-01,Electronics Store,24,86745.52
19,2023-02-01,Electronics Store,25,171780.97
19,2023-03-01,Electronics Store,26,238371.23
19,2023-04-01,Electronics Store,31,84316.42
19,2023-05-01,Electronics Store,35,196878.17
19,2023-06-01,Electronics Store,30,262480.41
19,2023-07-01,Electronics Store,30,129830.02
19,2023-08-01,Electronics Store,27,218812.19
19,2023-09-01,Electronics Store,25,95292.94
19,2023-10-01,Electronics Store,25,198332.18
19,2023-11-01,Electronics Store,21,206160.42
19,2023-12-01,Electronics Store,28,231914.3
19,2024-01-01,Electronics Store,34,153493.65
19,2024-02-01,Electronics Store,33,124519.25
19,2024-03-01,Electronics Store,32,151097.66
19,2024-04-01,Electronics Store,33,257138.32
19,2024-05-01,Electronics Store,33,239401.09
19,2024-06-01,Electronics Store,32,318160.5
19,2024-07-01,Electronics Store,30,119735.61
19,2024-08-01,Electronics Store,27,124870.35
19,2024-09-01,Electronics Store,27,66061.06
19,2024-10-01,Electronics Store,25,67317.47
19,2024-11-01,Electronics Store,30,244379.47
19,2024-12-01,Electronics Store,30,157325.08
19,2025-01-01,Electronics Store,27,110660.22
19,2025-02-01,Electronics Store,31,245918.99
19,2025-03-01,Electronics Store,41,369487.28
19,2025-04-01,Electronics Store,39,361500.54
19,2025-05-01,Electronics Store,36,301876.7
19,2025-06-01,Electronics Store,36,155997.73
19,2025-07-01,Electronics Store,29,194657.03
19,2025-08-01,Electronics Store,28,202202.34
19,2025-09-01,Electronics Store,28,190173.78
19,2025-10-01,Electronics Store,29,66060.18
19,2025-11-01,Electronics Store,33,320225.65
19,2025-12-01,Electronics Store,26,78652.09
19,2023-01-01,Clothing Store,67,94636.17
19,2023-02-01,Clothing Store,80,133346.47
19,2023-03-01,Clothing Store,92,207162.97
19,2023-04-01,Clothing Store,84,91915.68
19,2023-05-01,Clothing Store,95,96351.79
19,2023-06-01,Clothing Store,93,104021.64
19,2023-07-01,Clothing Store,72,85820.04
19,2023-08-01,Clothing Store,71,101699.01
19,2023-09-01,Clothing Store,70,36882.17
19,2023-10-01,Clothing Store,66,143861.46
19,2023-11-01,Clothing Store,81,60383.89
19,2023-12-01,Clothing Store,77,163798.69
19,2024-01-01,Clothing Store,61,34922.78
19,2024-02-01,Clothing Store,89,69277.0
19,2024-03-01,Clothing Store,106,209136.77
19,2024-04-01,Clothing Store,91,54201.61
19,2024-05-01,Clothing Store,80,45758.37
19,2024-06-01,Clothing Store,90,205961.05
19,2024-07-01,Clothing Store,72,145926.9
19,2024-08-01,Clothing Store,80,84614.01
19,2024-09-01,Clothing Store,73,98902.61
19,2024-10-01,Clothing Store,70,140474.34
19,2024-11-01,Clothing Store,71,85302.03
19,2024-12-01,Clothing Store,72,41037.39
19,2025-01-01,Clothing Store,85,135190.07
19,2025-02-01,Clothing Store,106,94396.59
19,2025-03-01,Clothing Store,88,110719.26
19,2025-04-01,Clothing Store,89,62799.92
19,2025-05-01,Clothing Store,92,124078.22
19,2025-06-01,Clothing Store,82,164063.78
19,2025-07-01,Clothing Store,85,198266.04
19,2025-08-01,Clothing Store,98,241395.69
19,2025-09-01,Clothing Store,82,75233.78
19,2025-10-01,Clothing Store,69,55098.14
19,2025-11-01,Clothing Store,68,81340.99
19,2025-12-01,Clothing Store,77,53847.82
19,2023-01-01,Grocery Store,229,27985.48
19,2023-02-01,Grocery Store,267,15084.32
19,2023-03-01,Grocery Store,252,17505.81
19,2023-04-01,Grocery Store,281,59953.59
19,2023-05-01,Grocery Store,297,51376.57
19,2023-06-01,Grocery Store,305,73999.81
19,2023-07-01,Grocery Store,171,49767.23
19,2023-08-01,Grocery Store,262,48835.12
19,2023-09-01,Grocery Store,226,44801.92
19,2023-10-01,Grocery Store,206,19939.7
19,2023-11-01,Grocery Store,212,11653.64
19,2023-12-01,Grocery Store,200,31006.73
19,2024-01-01,Grocery Store,278,61776.22
19,2024-02-01,Grocery Store,297,36413.01
19,2024-03-01,Grocery Store,266,67629.39
19,2024-04-01,Grocery Store,321,31049.49
19,2024-05-01,Grocery Store,261,77384.0
19,2024-06-01,Grocery Store,243,51395.13
19,2024-07-01,Grocery Store,288,61696.31
19,2024-08-01,Grocery Store,261,41338.69
19,2024-09-01,Grocery Store,203,45006.18
19,2024-10-01,Grocery Store,247,45531.84
19,2024-11-01,Grocery Store,280,23852.04
19,2024-12-01,Grocery Store,248,37788.77
19,2025-01-01,Grocery Store,282,74781.36
19,2025-02-01,Grocery Store,300,68445.35
19,2025-03-01,Grocery Store,200,18521.66
19,2025-04-01,Grocery Store,295,64380.09
19,2025-05-01,Grocery Store,330,24273.35
19,2025-06-01,Grocery Store,241,45904.36
19,2025-07-01,Grocery Store,285,44179.47
19,2025-08-01,Grocery Store,251,18746.75
19,2025-09-01,Grocery Store,249,41597.09
19,2025-10-01,Grocery Store,220,55729.43
19,2025-11-01,Grocery Store,267,16791.29
19,2025-12-01,Grocery Store,254,37388.49
19,2023-01-01,Café,140,39136.47
19,2023-02-01,Café,127,19328.6
19,2023-03-01,Café,166,65399.57
19,2023-04-01,Café,156,30242.74
19,2023-05-01,Café,166,28949.54
19,2023-06-01,Café,158,63024.2
19,2023-07-01,Café,165,63929.22
19,2023-08-01,Café,134,47848.82
19,2023-09-01,Café,145,23953.32
19,2023-10-01,Café,124,31692.91
19,2023-11-01,Café,123,33487.28
19,2023-12-01,Café,123,38023.74
19,2024-01-01,Café,167,60948.8
19,2024-02-01,Café,182,27875.24
19,2024-03-01,Café,183,59696.26
19,2024-04-01,Café,189,36917.65
19,2024-05-01,Café,210,44031.79
19,2024-06-01,Café,160,41521.27
19,2024-07-01,Café,166,28212.99
19,2024-08-01,Café,157,46408.04
19,2024-09-01,Café,111,20320.87
19,2024-10-01,Café,116,45285.79
19,2024-11-01,Café,140,27401.07
19,2024-12-01,Café,147,23700.42
19,2025-01-01,Café,155,40939.83
19,2025-02-01,Café,152,39068.87
19,2025-03-01,Café,197,67452.81
19,2025-04-01,Café,192,62713.42
19,2025-05-01,Café,185,58876.67
19,2025-06-01,Café,202,59899.08
19,2025-07-01,Café,150,46690.6
19,2025-08-01,Café,144,51609.87
19,2025-09-01,Café,146,23053.95
19,2025-10-01,Café,130,33469.08
19,2025-11-01,Café,137,35544.63
19,2025-12-01,Café,154,31753.27
20,2023-01-01,Electronics Store,21,165329.97
20,2023-02-01,Electronics Store,22,211391.96
20,2023-03-01,Electronics Store,23,176071.63
20,2023-04-01,Electronics Store,20,199337.03
20,2023-05-01,Electronics Store,20,155120.26
20,2023-06-01,Electronics Store,21,96189.95
20,2023-07-01,Electronics Store,16,146438.99
20,2023-08-01,Electronics Store,14,127313.35
20,2023-09-01,Electronics Store,14,49843.39
20,2023-10-01,Electronics Store,14,136529.45
20,2023-11-01,Electronics Store,17,113573.59
20,2023-12-01,Electronics Store,17,45788.28
20,2024-01-01,Electronics Store,18,47594.38
20,2024-02-01,Electronics Store,19,49154.37
20,2024-03-01,Electronics Store,20,179207.68
20,2024-04-01,Electronics Store,20,154507.8
20,2024-05-01,Electronics Store,21,167757.91
20,2024-06-01,Electronics Store,17,38465.62
20,2024-07-01,Electronics Store,20,189464.86
20,2024-08-01,Electronics Store,19,97913.91
20,2024-09-01,Electronics Store,17,140845.25
20,2024-10-01,Electronics Store,18,107428.3
20,2024-11-01,Electronics Store,17,105222.43
20,2024-12-01,Electronics Store,21,172042.37
20,2025-01-01,Electronics Store,19,88017.55
20,2025-02-01,Electronics Store,24,127993.32
20,2025-03-01,Electronics Store,28,124935.89
20,2025-04-01,Electronics Store,26,105457.3
20,2025-05-01,Electronics Store,23,178751.78
20,2025-06-01,Electronics Store,23,129023.62
20,2025-07-01,Electronics Store,20,69415.32
20,2025-08-01,Electronics Store,22,104208.72
20,2025-09-01,Electronics Store,18,105399.98
20,2025-10-01,Electronics Store,17,139989.73
20,2025-11-01,Electronics Store,17,133805.5
20,2025-12-01,Electronics Store,20,117558.62
20,2023-01-01,Clothing Store,47,49043.42
20,2023-02-01,Clothing Store,49,86344.45
20,2023-03-01,Clothing Store,62,117527.78
20,2023-04-01,Clothing Store,55,69426.24
20,2023-05-01,Clothing Store,55,125260.94
20,2023-06-01,Clothing Store,58,61093.71
20,2023-07-01,Clothing Store,52,98178.07
20,2023-08-01,Clothing Store,49,64580.68
20,2023-09-01,Clothing Store,51,88521.63
20,2023-10-01,Clothing Store,44,76112.09
20,2023-11-01,Clothing Store,46,87169.91
20,2023-12-01,Clothing Store,41,76632.64
20,2024-01-01,Clothing Store,54,84848.22
20,2024-02-01,Clothing Store,59,94758.47
20,2024-03-01,Clothing Store,66,137508.74
20,2024-04-01,Clothing Store,61,123835.27
20,2024-05-01,Clothing Store,57,41066.55
20,2024-06-01,Clothing Store,57,115284.94
20,2024-07-01,Clothing Store,51,92564.39
20,2024-08-01,Clothing Store,52,65828.57
20,2024-09-01,Clothing Store,58,87696.62
20,2024-10-01,Clothing Store,52,31827.03
20,2024-11-01,Clothing Store,38,29206.57
20,2024-12-01,Clothing Store,53,62905.09
20,2025-01-01,Clothing Store,48,105841.02
20,2025-02-01,Clothing Store,55,130067.06
20,2025-03-01,Clothing Store,66,35437.5
20,2025-04-01,Clothing Store,58,70443.43
20,2025-05-01,Clothing Store,61,83414.7
20,2025-06-01,Clothing Store,68,168830.65
20,2025-07-01,Clothing Store,71,145108.68
20,2025-08-01,Clothing Store,62,34103.11
20,2025-09-01,Clothing Store,49,59109.13
20,2025-10-01,Clothing Store,47,29633.99
20,2025-11-01,Clothing Store,57,112695.78
20,2025-12-01,Clothing Store,37,82059.51
20,2023-01-01,Grocery Store,157,36888.0
20,2023-02-01,Grocery Store,183,29993.82
20,2023-03-01,Grocery Store,202,24741.82
20,2023-04-01,Grocery Store,199,57981.54
20,2023-05-01,Grocery Store,179,39021.46
20,2023-06-01,Grocery Store,157,27523.69
20,2023-07-01,Grocery Store,137,7429.83
20,2023-08-01,Grocery Store,178,22603.49
20,2023-09-01,Grocery Store,125,25943.3
20,2023-10-01,Grocery Store,133,33595.86
20,2023-11-01,Grocery Store,132,12369.62
20,2023-12-01,Grocery Store,177,19044.09
20,2024-01-01,Grocery Store,173,34334.2
20,2024-02-01,Grocery Store,187,44378.62
20,2024-03-01,Grocery Store,207,40775.57
20,2024-04-01,Grocery Store,188,15192.03
20,2024-05-01,Grocery Store,172,16952.02
20,2024-06-01,Grocery Store,211,51389.87
20,2024-07-01,Grocery Store,159,24638.59
20,2024-08-01,Grocery Store,164,47012.19
20,2024-09-01,Grocery Store,142,9779.47
20,2024-10-01,Grocery Store,173,8984.33
20,2024-11-01,Grocery Store,147,33644.04
20,2024-12-01,Grocery Store,157,9131.71
20,2025-01-01,Grocery Store,178,26349.69
20,2025-02-01,Grocery Store,155,36272.09
20,2025-03-01,Grocery Store,205,36464.8
20,2025-04-01,Grocery Store,206,16870.95
20,2025-05-01,Grocery Store,199,13514.62
20,2025-06-01,Grocery Store,169,23950.19
20,2025-07-01,Grocery Store,152,12826.98
20,2025-08-01,Grocery Store,163,26572.81
20,2025-09-01,Grocery Store,138,27301.32
20,2025-10-01,Grocery Store,156,31524.05
20,2025-11-01,Grocery Store,181,26464.75
20,2025-12-01,Grocery Store,168,25675.55
20,2023-01-01,Café,92,26652.8
20,2023-02-01,Café,100,33527.68
20,2023-03-01,Café,97,25528.59
20,2023-04-01,Café,94,34187.29
20,2023-05-01,Café,108,33773.85
20,2023-06-01,Café,108,22979.13
20,2023-07-01,Café,111,22736.36
20,2023-08-01,Café,88,17669.52
20,2023-09-01,Café,83,27113.77
20,2023-10-01,Café,85,30431.32
20,2023-11-01,Café,85,26655.86
20,2023-12-01,Café,89,34432.39
20,2024-01-01,Café,110,27908.32
20,2024-02-01,Café,110,34146.38
20,2024-03-01,Café,118,32322.01
20,2024-04-01,Café,133,49552.78
20,2024-05-01,Café,131,34006.97
20,2024-06-01,Café,105,22043.28
20,2024-07-01,Café,104,40174.2
20,2024-08-01,Café,87,13659.12
20,2024-09-01,Café,89,22093.01
20,2024-10-01,Café,93,16720.4
20,2024-11-01,Café,86,20268.92
20,2024-12-01,Café,93,23253.38
20,2025-01-01,Café,101,15824.0
20,2025-02-01,Café,140,40617.81
20,2025-03-01,Café,116,38982.82
20,2025-04-01,Café,112,39961.23
20,2025-05-01,Café,127,20182.66
20,2025-06-01,Café,117,25544.89
20,2025-07-01,Café,101,40017.86
20,2025-08-01,Café,120,21310.04
20,2025-09-01,Café,100,25456.39
20,2025-10-01,Café,86,29276.15
20,2025-11-01,Café,101,32334.01
20,2025-12-01,Café,105,24503.25
21,2023-01-01,Electronics Store,29,162252.88
21,2023-02-01,Electronics Store,21,49954.8
21,2023-03-01,Electronics Store,27,259523.88
21,2023-04-01,Electronics Store,33,204256.37
21,2023-05-01,Electronics Store,30,62536.11
21,2023-06-01,Electronics Store,33,122526.69
21,2023-07-01,Electronics Store,24,95721.47
21,2023-08-01,Electronics Store,23,83207.58
21,2023-09-01,Electronics Store,20,118115.1
21,2023-10-01,Electronics Store,22,67583.77
21,2023-11-01,Electronics Store,30,266568.49
21,2023-12-01,Electronics Store,29,258875.22
21,2024-01-01,Electronics Store,26,224622.95
21,2024-02-01,Electronics Store,27,252150.19
21,2024-03-01,Electronics Store,35,192824.43
21,2024-04-01,Electronics Store,26,150515.2
21,2024-05-01,Electronics Store,30,251814.51
21,2024-06-01,Electronics Store,32,114351.73
21,2024-07-01,Electronics Store,26,218432.91
21,2024-08-01,Electronics Store,27,177946.0
21,2024-09-01,Electronics Store,26,100640.46
21,2024-10-01,Electronics Store,21,102841.0
21,2024-11-01,Electronics Store,29,140624.29
21,2024-12-01,Electronics Store,24,224697.65
21,2025-01-01,Electronics Store,31,239650.09
21,2025-02-01,Electronics Store,32,242594.51
21,2025-03-01,Electronics Store,32,224127.19
21,2025-04-01,Electronics Store,35,133929.65
21,2025-05-01,Electronics Store,36,316904.48
21,2025-06-01,Electronics Store,32,105543.89
21,2025-07-01,Electronics Store,31,256118.46
21,2025-08-01,Electronics Store,32,122120.15
21,2025-09-01,Electronics Store,26,63989.68
21,2025-10-01,Electronics Store,27,167437.97
21,2025-11-01,Electronics Store,24,183534.08
21,2025-12-01,Electronics Store,28,217241.99
21,2023-01-01,Clothing Store,73,107842.01
21,2023-02-01,Clothing Store,65,131974.73
21,2023-03-01,Clothing Store,66,39500.26
21,2023-04-01,Clothing Store,74,38569.9
21,2023-05-01,Clothing Store,84,123904.63
21,2023-06-01,Clothing Store,68,131964.1
21,2023-07-01,Clothing Store,69,150888.05
21,2023-08-01,Clothing Store,71,71247.71
21,2023-09-01,Clothing Store,65,137616.2
21,2023-10-01,Clothing Store,60,126266.56
21,2023-11-01,Clothing Store,57,50818.36
21,2023-12-01,Clothing Store,70,74851.76
21,2024-01-01,Clothing Store,76,84720.65
21,2024-02-01,Clothing Store,92,119708.44
21,2024-03-01,Clothing Store,94,180365.46
21,2024-04-01,Clothing Store,76,48477.77
21,2024-05-01,Clothing Store,87,169599.45
21,2024-06-01,Clothing Store,81,46169.81
21,2024-07-01,Clothing Store,75,127072.61
21,2024-08-01,Clothing Store,71,79721.04
21,2024-09-01,Clothing Store,56,84097.43
21,2024-10-01,Clothing Store,68,36965.72
21,2024-11-01,Clothing Store,70,76132.28
21,2024-12-01,Clothing Store,69,121423.95
21,2025-01-01,Clothing Store,73,48538.88
21,2025-02-01,Clothing Store,85,73633.01
21,2025-03-01,Clothing Store,102,217275.09
21,2025-04-01,Clothing Store,98,183676.01
21,2025-05-01,Clothing Store,70,148365.52
21,2025-06-01,Clothing Store,96,212398.86
21,2025-07-01,Clothing Store,84,183848.04
21,2025-08-01,Clothing Store,73,63675.29
21,2025-09-01,Clothing Store,72,48457.33
21,2025-10-01,Clothing Store,72,123713.37
21,2025-11-01,Clothing Store,78,59348.55
21,2025-12-01,Clothing Store,72,110095.65
21,2023-01-01,Grocery Store,228,41884.64
21,2023-02-01,Grocery Store,229,14228.54
21,2023-03-01,Grocery Store,269,14952.7
21,2023-04-01,Grocery Store,284,21437.17
21,2023-05-01,Grocery Store,279,78120.06
21,2023-06-01,Grocery Store,227,56639.14
21,2023-07-01,Grocery Store,205,18150.5
21,2023-08-01,Grocery Store,192,51760.11
21,2023-09-01,Grocery Store,203,50477.31
21,2023-10-01,Grocery Store,170,17271.44
21,2023-11-01,Grocery Store,192,14938.4
21,2023-12-01,Grocery Store,200,45417.95
21,2024-01-01,Grocery Store,223,52789.88
21,2024-02-01,Grocery Store,234,46458.32
21,2024-03-01,Grocery Store,241,53078.92
21,2024-04-01,Grocery Store,251,29492.66
21,2024-05-01,Grocery Store,256,76795.19
21,2024-06-01,Grocery Store,273,68625.59
21,2024-07-01,Grocery Store,190,51479.43
21,2024-08-01,Grocery Store,212,62413.61
21,2024-09-01,Grocery Store,201,51981.11
21,2024-10-01,Grocery Store,203,55689.95
21,2024-11-01,Grocery Store,221,12488.13
21,2024-12-01,Grocery Store,235,54584.82
21,2025-01-01,Grocery Store,249,31192.68
21,2025-02-01,Grocery Store,262,58615.1
21,2025-03-01,Grocery Store,265,54083.61
21,2025-04-01,Grocery Store,286,79442.59
21,2025-05-01,Grocery Store,302,77012.1
21,2025-06-01,Grocery Store,223,53600.7
21,2025-07-01,Grocery Store,258,47114.86
21,2025-08-01,Grocery Store,228,59983.96
21,2025-09-01,Grocery Store,218,33194.64
21,2025-10-01,Grocery Store,267,41291.9
21,2025-11-01,Grocery Store,249,18636.58
21,2025-12-01,Grocery Store,289,15874.75
21,2023-01-01,Café,148,24836.35
21,2023-02-01,Café,130,42998.62
21,2023-03-01,Café,129,31481.32
21,2023-04-01,Café,145,48974.94
21,2023-05-01,Café,138,43703.08
21,2023-06-01,Café,117,19322.85
21,2023-07-01,Café,152,54602.33
21,2023-08-01,Café,123,18943.81
21,2023-09-01,Café,114,22260.8
21,2023-10-01,Café,109,23176.16
21,2023-11-01,Café,110,34310.64
21,2023-12-01,Café,124,49499.64
21,2024-01-01,Café,142,36795.3
21,2024-02-01,Café,140,54576.34
21,2024-03-01,Café,155,31405.41
21,2024-04-01,Café,184,33222.77
21,2024-05-01,Café,131,23317.11
21,2024-06-01,Café,152,31717.97
21,2024-07-01,Café,164,62949.03
21,2024-08-01,Café,142,52113.78
21,2024-09-01,Café,129,37433.97
21,2024-10-01,Café,140,31467.81
21,2024-11-01,Café,113,30947.07
21,2024-12-01,Café,133,51001.96
